Fecha,Municipio,Barrio,Zona,Clase de sitio,Arma empleada,Móvil Agresor,Móvil Victima,Edad,Sexo,Estado civil,País de nacimiento,Clase de empleado,Cantidad
10/31/2016 12:00:00 AM,CÚCUTA (CT),BARRIO CLARET,URBANA,VIAS PUBLICAS,CONTUNDENTES,A PIE,A PIE,27,FEMENINO,UNION LIBRE,COLOMBIA,AMA DE CASA,1
11/01/2016 12:00:00 AM,CÚCUTA (CT),BARRIO CAMILO DAZA,URBANA,VIAS PUBLICAS,ESCOPOLAMINA,A PIE,A PIE,27,FEMENINO,SOLTERO,-,EMPLEADO PARTICULAR,1
11/01/2016 12:00:00 AM,CÚCUTA (CT),BARRIO BELLAVISTA,URBANA,VIAS PUBLICAS,ARMA BLANCA / CORTOPUNZANTE,A PIE,A PIE,28,MASCULINO,UNION LIBRE,COLOMBIA,DESEMPLEADO,1
11/01/2016 12:00:00 AM,CÚCUTA (CT),BARRIO BELLAVISTA,URBANA,VIAS PUBLICAS,ARMA BLANCA / CORTOPUNZANTE,A PIE,A PIE,43,FEMENINO,UNION LIBRE,COLOMBIA,DESEMPLEADO,1
11/02/2016 12:00:00 AM,CÚCUTA (CT),BARRIO CAMILO DAZA,URBANA,VIAS PUBLICAS,SIN EMPLEO DE ARMAS,A PIE,A PIE,23,FEMENINO,SOLTERO,-,EMPLEADO PARTICULAR,1
11/02/2016 12:00:00 AM,CÚCUTA (CT),BARRIO CAMILO DAZA,URBANA,VIAS PUBLICAS,ARMA BLANCA / CORTOPUNZANTE,A PIE,A PIE,24,FEMENINO,UNION LIBRE,COLOMBIA,EMPLEADO PARTICULAR,1
11/02/2016 12:00:00 AM,CÚCUTA (CT),BARRIO CAMILO DAZA,URBANA,VIAS PUBLICAS,ARMA BLANCA / CORTOPUNZANTE,A PIE,A PIE,-,MASCULINO,UNION LIBRE,COLOMBIA,EMPLEADO PARTICULAR,1
11/02/2016 12:00:00 AM,CÚCUTA (CT),BARRIO CAMILO DAZA,URBANA,VIAS PUBLICAS,SIN EMPLEO DE ARMAS,A PIE,A PIE,32,FEMENINO,SOLTERO,COLOMBIA,EMPLEADO PARTICULAR,1
11/02/2016 12:00:00 AM,OCAÑA,BARRIO SANTA CRUZ,URBANA,CASAS DE HABITACION,CONTUNDENTES,A PIE,A PIE,17,MASCULINO,UNION LIBRE,COLOMBIA,INDEPENDIENTE,1
11/02/2016 12:00:00 AM,OCAÑA,BARRIO BERMEJAL,URBANA,CASAS DE HABITACION,CONTUNDENTES,A PIE,A PIE,60,FEMENINO,SOLTERO,COLOMBIA,INDEPENDIENTE,1
11/03/2016 12:00:00 AM,CÚCUTA (CT),BARRIO CAMILO DAZA,URBANA,VIAS PUBLICAS,SIN EMPLEO DE ARMAS,A PIE,A PIE,13,FEMENINO,SOLTERO,-,EMPLEADO PARTICULAR,1
11/03/2016 12:00:00 AM,CÚCUTA (CT),BARRIO CAMILO DAZA,URBANA,VIAS PUBLICAS,SIN EMPLEO DE ARMAS,A PIE,A PIE,50,FEMENINO,UNION LIBRE,COLOMBIA,EMPLEADO PARTICULAR,1
11/03/2016 12:00:00 AM,CÚCUTA (CT),BARRIO CAMILO DAZA,URBANA,VIAS PUBLICAS,SIN EMPLEO DE ARMAS,A PIE,A PIE,34,FEMENINO,SOLTERO,-,EMPLEADO PARTICULAR,1
11/03/2016 12:00:00 AM,OCAÑA,BARRIO LOS SAUCEN,URBANA,CASAS DE HABITACION,CONTUNDENTES,A PIE,A PIE,21,MASCULINO,UNION LIBRE,COLOMBIA,INDEPENDIENTE,1
11/03/2016 12:00:00 AM,PAMPLONA,BARRIO CHICHIRA,URBANA,CASAS DE HABITACION,ARMA BLANCA / CORTOPUNZANTE,A PIE,A PIE,17,FEMENINO,UNION LIBRE,COLOMBIA,DESEMPLEADO,1
11/04/2016 12:00:00 AM,CÚCUTA (CT),BARRIO CAMILO DAZA,URBANA,VIAS PUBLICAS,SIN EMPLEO DE ARMAS,A PIE,A PIE,-,FEMENINO,SOLTERO,-,EMPLEADO PARTICULAR,1
11/04/2016 12:00:00 AM,OCAÑA,BARRIO CIUDADELA DEPORTIVA,URBANA,CASAS DE HABITACION,CONTUNDENTES,A PIE,A PIE,34,FEMENINO,UNION LIBRE,COLOMBIA,INDEPENDIENTE,1
11/04/2016 12:00:00 AM,OCAÑA,BARRIO CAMINO REAL,URBANA,VIAS PUBLICAS,CONTUNDENTES,A PIE,A PIE,39,FEMENINO,UNION LIBRE,COLOMBIA,AMA DE CASA,1
11/05/2016 12:00:00 AM,CÚCUTA (CT),BARRIO CAMILO DAZA,URBANA,VIAS PUBLICAS,SIN EMPLEO DE ARMAS,A PIE,A PIE,26,FEMENINO,UNION LIBRE,-,EMPLEADO PARTICULAR,1
11/05/2016 12:00:00 AM,LOS PATIOS,BARRIO LA SABANA,URBANA,DENTRO DE LA VIVIENDA,-,A PIE,A PIE,24,FEMENINO,UNION LIBRE,COLOMBIA,DESEMPLEADO,1
11/06/2016 12:00:00 AM,CÚCUTA (CT),BARRIO CAMILO DAZA,URBANA,VIAS PUBLICAS,SIN EMPLEO DE ARMAS,A PIE,A PIE,-,FEMENINO,SOLTERO,-,EMPLEADO PARTICULAR,1
11/06/2016 12:00:00 AM,CÚCUTA (CT),BARRIO QUINTA BOSCH,URBANA,DENTRO DE LA VIVIENDA,CONTUNDENTES,A PIE,A PIE,23,FEMENINO,SOLTERO,COLOMBIA,ESTUDIANTE,1
11/06/2016 12:00:00 AM,LOURDES,BARRIO JOSE ROSARIO DUARTE,URBANA,VIAS PUBLICAS,CONTUNDENTES,A PIE,A PIE,23,FEMENINO,UNION LIBRE,COLOMBIA,AMA DE CASA,1
11/06/2016 12:00:00 AM,LOURDES,BARRIO JOSE ROSARIO DUARTE,URBANA,CASAS DE HABITACION,SIN EMPLEO DE ARMAS,A PIE,A PIE,27,MASCULINO,SOLTERO,COLOMBIA,AMA DE CASA,1
11/06/2016 12:00:00 AM,OCAÑA,BARRIO JUAN XXIII,URBANA,CASAS DE HABITACION,CONTUNDENTES,A PIE,A PIE,21,MASCULINO,SOLTERO,COLOMBIA,AMA DE CASA,1
11/06/2016 12:00:00 AM,OCAÑA,BARRIO CAÑAVERAL,URBANA,CASAS DE HABITACION,CONTUNDENTES,A PIE,A PIE,28,FEMENINO,UNION LIBRE,COLOMBIA,AMA DE CASA,1
11/06/2016 12:00:00 AM,PAMPLONITA,VEREDA CUCANO,RURAL,PUENTE,CONTUNDENTES,A PIE,A PIE,26,FEMENINO,SOLTERO,COLOMBIA,AMA DE CASA,1
11/07/2016 12:00:00 AM,CÚCUTA (CT),BARRIO CAMILO DAZA,URBANA,VIAS PUBLICAS,SIN EMPLEO DE ARMAS,A PIE,A PIE,21,FEMENINO,SOLTERO,-,EMPLEADO PARTICULAR,1
11/07/2016 12:00:00 AM,CÚCUTA (CT),BARRIO CAMILO DAZA,URBANA,VIAS PUBLICAS,SIN EMPLEO DE ARMAS,A PIE,A PIE,-,FEMENINO,SOLTERO,-,EMPLEADO PARTICULAR,1
11/07/2016 12:00:00 AM,CÚCUTA (CT),BARRIO CAMILO DAZA,URBANA,VIAS PUBLICAS,SIN EMPLEO DE ARMAS,A PIE,A PIE,30,FEMENINO,SOLTERO,-,EMPLEADO PARTICULAR,1
11/07/2016 12:00:00 AM,OCAÑA,BARRIO LOS CRISTALES,URBANA,VIAS PUBLICAS,CONTUNDENTES,A PIE,A PIE,35,FEMENINO,UNION LIBRE,COLOMBIA,AMA DE CASA,1
11/07/2016 12:00:00 AM,PUERTO SANTANDER,BARRIO LAS MALVINAS,URBANA,VIAS PUBLICAS,SIN EMPLEO DE ARMAS,A PIE,A PIE,-,FEMENINO,SOLTERO,-,EMPLEADO PARTICULAR,1
11/07/2016 12:00:00 AM,VILLA DEL ROSARIO,BARRIO PRIMERO DE MAYO,URBANA,VIAS PUBLICAS,ESCOPOLAMINA,A PIE,A PIE,19,FEMENINO,SOLTERO,COLOMBIA,EMPLEADO PARTICULAR,1
11/08/2016 12:00:00 AM,CÚCUTA (CT),BARRIO CAMILO DAZA,URBANA,VIAS PUBLICAS,SIN EMPLEO DE ARMAS,A PIE,A PIE,-,MASCULINO,SOLTERO,-,EMPLEADO PARTICULAR,1
11/08/2016 12:00:00 AM,LOS PATIOS,BARRIO BRISAS DEL LLANO,URBANA,VIAS PUBLICAS,SIN EMPLEO DE ARMAS,A PIE,A PIE,28,FEMENINO,DIVORCIADO,COLOMBIA,EMPLEADO PARTICULAR,1
11/08/2016 12:00:00 AM,LOS PATIOS,BARRIO BRISAS DEL LLANO,URBANA,VIAS PUBLICAS,SIN EMPLEO DE ARMAS,A PIE,A PIE,-,FEMENINO,SOLTERO,-,EMPLEADO PARTICULAR,1
11/09/2016 12:00:00 AM,CÚCUTA (CT),BARRIO CAMILO DAZA,URBANA,VIAS PUBLICAS,SIN EMPLEO DE ARMAS,A PIE,A PIE,30,FEMENINO,SOLTERO,COLOMBIA,EMPLEADO PARTICULAR,1
11/09/2016 12:00:00 AM,CÚCUTA (CT),BARRIO CALLEJON,URBANA,VIAS PUBLICAS,CONTUNDENTES,A PIE,A PIE,40,FEMENINO,UNION LIBRE,VENEZUELA,DESEMPLEADO,1
11/09/2016 12:00:00 AM,OCAÑA,BARRIO LA PERLA,URBANA,VIAS PUBLICAS,CONTUNDENTES,A PIE,A PIE,46,FEMENINO,UNION LIBRE,COLOMBIA,AMA DE CASA,1
11/10/2016 12:00:00 AM,CÚCUTA (CT),BARRIO CAMILO DAZA,URBANA,VIAS PUBLICAS,SIN EMPLEO DE ARMAS,A PIE,A PIE,-,FEMENINO,SOLTERO,-,EMPLEADO PARTICULAR,1
11/10/2016 12:00:00 AM,HACARÍ,VEREDA SAN JOSE DEL TARRA (HACARI),RURAL,FINCAS Y SIMILARES,CONTUNDENTES,A PIE,A PIE,26,FEMENINO,UNION LIBRE,COLOMBIA,AMA DE CASA,1
11/10/2016 12:00:00 AM,OCAÑA,BARRIO LA PERLA,URBANA,VIAS PUBLICAS,CONTUNDENTES,A PIE,A PIE,19,MASCULINO,SOLTERO,COLOMBIA,ESTUDIANTE,1
11/11/2016 12:00:00 AM,CÚCUTA (CT),BARRIO CAMILO DAZA,URBANA,VIAS PUBLICAS,ARMA BLANCA / CORTOPUNZANTE,A PIE,A PIE,26,FEMENINO,SOLTERO,COLOMBIA,EMPLEADO PARTICULAR,1
11/11/2016 12:00:00 AM,CÚCUTA (CT),BARRIO CAMILO DAZA,URBANA,VIAS PUBLICAS,SIN EMPLEO DE ARMAS,A PIE,A PIE,27,FEMENINO,SOLTERO,-,EMPLEADO PARTICULAR,1
11/11/2016 12:00:00 AM,CÚCUTA (CT),BARRIO CAÑO LIMON,URBANA,VIAS PUBLICAS,CONTUNDENTES,A PIE,A PIE,24,FEMENINO,SOLTERO,COLOMBIA,INDEPENDIENTE,1
11/11/2016 12:00:00 AM,CÚCUTA (CT),BARRIO PORTACHUELO,URBANA,FRENTE A EDIFICIO - VIA PUBLICA,CONTUNDENTES,A PIE,A PIE,25,FEMENINO,CASADO,COLOMBIA,AMA DE CASA,1
11/11/2016 12:00:00 AM,OCAÑA,BARRIO LOS SAUCES,URBANA,CASAS DE HABITACION,ARMA BLANCA / CORTOPUNZANTE,A PIE,A PIE,64,MASCULINO,UNION LIBRE,COLOMBIA,INDEPENDIENTE,1
11/11/2016 12:00:00 AM,OCAÑA,BARRIO LA FERIA,URBANA,CASAS DE HABITACION,CONTUNDENTES,A PIE,A PIE,21,MASCULINO,SOLTERO,COLOMBIA,ESTUDIANTE,1
11/11/2016 12:00:00 AM,TIBÚ,BARRIO BRISAS DEL CATATUMBO,URBANA,VIAS PUBLICAS,CONTUNDENTES,A PIE,A PIE,26,FEMENINO,UNION LIBRE,COLOMBIA,AMA DE CASA,1
11/11/2016 12:00:00 AM,TIBÚ,VEREDA LA CUATRO,RURAL,FINCAS Y SIMILARES,CONTUNDENTES,A PIE,A PIE,25,MASCULINO,SOLTERO,COLOMBIA,EMPLEADO EJERCITO,1
11/11/2016 12:00:00 AM,TOLEDO,VEREDA SAN JOSE,RURAL,CASAS DE HABITACION,CONTUNDENTES,A PIE,A PIE,23,FEMENINO,UNION LIBRE,COLOMBIA,AMA DE CASA,1
11/12/2016 12:00:00 AM,CÚCUTA (CT),BARRIO CAMILO DAZA,URBANA,VIAS PUBLICAS,SIN EMPLEO DE ARMAS,A PIE,A PIE,26,FEMENINO,UNION LIBRE,COLOMBIA,EMPLEADO PARTICULAR,1
11/12/2016 12:00:00 AM,CÚCUTA (CT),BRISAS DE LAS AMERICAS,URBANA,VIAS PUBLICAS,CONTUNDENTES,A PIE,A PIE,8,FEMENINO,SOLTERO,-,ESTUDIANTE,1
11/12/2016 12:00:00 AM,CÚCUTA (CT),BRISAS DE LAS AMERICAS,URBANA,VIAS PUBLICAS,CONTUNDENTES,A PIE,A PIE,32,FEMENINO,UNION LIBRE,COLOMBIA,EMPLEADO PARTICULAR,1
11/13/2016 12:00:00 AM,CÚCUTA (CT),BARRIO CAMILO DAZA,URBANA,VIAS PUBLICAS,ESCOPOLAMINA,A PIE,A PIE,31,MASCULINO,SOLTERO,COLOMBIA,EMPLEADO PARTICULAR,1
11/13/2016 12:00:00 AM,CÚCUTA (CT),BARRIO CAMILO DAZA,URBANA,VIAS PUBLICAS,SIN EMPLEO DE ARMAS,A PIE,A PIE,34,FEMENINO,SOLTERO,-,EMPLEADO PARTICULAR,1
11/13/2016 12:00:00 AM,CÚCUTA (CT),BARRIO BELEN,URBANA,DENTRO DE LA VIVIENDA,CONTUNDENTES,A PIE,A PIE,20,MASCULINO,UNION LIBRE,COLOMBIA,ESTUDIANTE,1
11/13/2016 12:00:00 AM,CÚCUTA (CT),BARRIO BELEN,URBANA,DENTRO DE LA VIVIENDA,CONTUNDENTES,A PIE,A PIE,25,MASCULINO,UNION LIBRE,COLOMBIA,ESTUDIANTE,1
11/13/2016 12:00:00 AM,CÚCUTA (CT),BARRIO QUINTA BOSCH,URBANA,DENTRO DE LA VIVIENDA,CONTUNDENTES,A PIE,A PIE,40,FEMENINO,SOLTERO,COLOMBIA,INDEPENDIENTE,1
11/13/2016 12:00:00 AM,CÚCUTA (CT),BARRIO CAMILO DAZA,URBANA,VIAS PUBLICAS,SIN EMPLEO DE ARMAS,A PIE,A PIE,47,FEMENINO,SOLTERO,-,EMPLEADO PARTICULAR,1
11/13/2016 12:00:00 AM,HACARÍ,VEREDA ISLITA,RURAL,FINCAS Y SIMILARES,CONTUNDENTES,A PIE,A PIE,14,FEMENINO,SOLTERO,COLOMBIA,ESTUDIANTE,1
11/13/2016 12:00:00 AM,OCAÑA,BARRIO EL BOSQUE,URBANA,CASAS DE HABITACION,CONTUNDENTES,A PIE,A PIE,27,MASCULINO,SOLTERO,COLOMBIA,COMERCIANTE,1
11/13/2016 12:00:00 AM,SARDINATA,CORREGIMIENTO SAN MARTIN DE LOBA,RURAL,FINCAS Y SIMILARES,CONTUNDENTES,A PIE,A PIE,29,FEMENINO,UNION LIBRE,COLOMBIA,EMPLEADO PARTICULAR,1
11/14/2016 12:00:00 AM,CÚCUTA (CT),BARRIO CAMILO DAZA,URBANA,VIAS PUBLICAS,SIN EMPLEO DE ARMAS,A PIE,A PIE,16,FEMENINO,SOLTERO,-,EMPLEADO PARTICULAR,1
11/14/2016 12:00:00 AM,CÚCUTA (CT),BARRIO CAMILO DAZA,URBANA,VIAS PUBLICAS,SIN EMPLEO DE ARMAS,A PIE,A PIE,46,FEMENINO,SOLTERO,-,EMPLEADO PARTICULAR,1
11/14/2016 12:00:00 AM,CÚCUTA (CT),BARRIO SEVILLA,URBANA,DENTRO DE LA VIVIENDA,CONTUNDENTES,A PIE,A PIE,4,FEMENINO,SOLTERO,COLOMBIA,ESTUDIANTE,1
11/14/2016 12:00:00 AM,CÚCUTA (CT),BARRIO SEVILLA,URBANA,DENTRO DE LA VIVIENDA,CONTUNDENTES,A PIE,A PIE,24,FEMENINO,SEPARADO,COLOMBIA,EMPLEADO PARTICULAR,1
11/14/2016 12:00:00 AM,OCAÑA,BARRIO QUEBRADA EL TEJAR,URBANA,CASAS DE HABITACION,CONTUNDENTES,A PIE,A PIE,18,FEMENINO,SOLTERO,COLOMBIA,AMA DE CASA,1
11/14/2016 12:00:00 AM,OCAÑA,VEREDA EL TARRITA,RURAL,FINCAS Y SIMILARES,ARMA BLANCA / CORTOPUNZANTE,A PIE,A PIE,36,FEMENINO,SOLTERO,COLOMBIA,AMA DE CASA,1
11/15/2016 12:00:00 AM,CÚCUTA (CT),BARRIO CAMILO DAZA,URBANA,VIAS PUBLICAS,SIN EMPLEO DE ARMAS,A PIE,A PIE,26,FEMENINO,UNION LIBRE,COLOMBIA,EMPLEADO PARTICULAR,1
11/15/2016 12:00:00 AM,CÚCUTA (CT),BARRIO CAMILO DAZA,URBANA,VIAS PUBLICAS,SIN EMPLEO DE ARMAS,A PIE,A PIE,74,MASCULINO,UNION LIBRE,-,EMPLEADO PARTICULAR,1
11/15/2016 12:00:00 AM,CÚCUTA (CT),BARRIO CAMILO DAZA,URBANA,VIAS PUBLICAS,SIN EMPLEO DE ARMAS,A PIE,A PIE,20,FEMENINO,SOLTERO,-,EMPLEADO PARTICULAR,1
11/15/2016 12:00:00 AM,CÚCUTA (CT),BARRIO CAMILO DAZA,URBANA,VIAS PUBLICAS,SIN EMPLEO DE ARMAS,A PIE,A PIE,49,FEMENINO,VIUDO,-,EMPLEADO PARTICULAR,1
11/16/2016 12:00:00 AM,CÚCUTA (CT),BARRIO CAMILO DAZA,URBANA,VIAS PUBLICAS,SIN EMPLEO DE ARMAS,A PIE,A PIE,29,FEMENINO,SOLTERO,-,EMPLEADO PARTICULAR,1
11/16/2016 12:00:00 AM,OCAÑA,BARRIO SAN AGUSTIN,URBANA,LOCAL COMERCIAL,CONTUNDENTES,A PIE,A PIE,22,MASCULINO,SOLTERO,COLOMBIA,EMPLEADO PARTICULAR,1
11/17/2016 12:00:00 AM,CÚCUTA (CT),BARRIO CAMILO DAZA,URBANA,VIAS PUBLICAS,ARMA BLANCA / CORTOPUNZANTE,A PIE,A PIE,16,FEMENINO,SOLTERO,-,EMPLEADO PARTICULAR,1
11/17/2016 12:00:00 AM,CÚCUTA (CT),BARRIO PALMERAS,URBANA,VIAS PUBLICAS,CONTUNDENTES,A PIE,A PIE,45,FEMENINO,VIUDO,COLOMBIA,INDEPENDIENTE,1
11/17/2016 12:00:00 AM,VILLA DEL ROSARIO,PORTAL DE LOS ALCAZARES,URBANA,VIAS PUBLICAS,CONTUNDENTES,A PIE,A PIE,25,FEMENINO,UNION LIBRE,COLOMBIA,EMPLEADO PARTICULAR,1
11/18/2016 12:00:00 AM,EL ZULIA,VEREDA EL MESTIZO,URBANA,VIAS PUBLICAS,SIN EMPLEO DE ARMAS,A PIE,A PIE,33,FEMENINO,SOLTERO,-,EMPLEADO PARTICULAR,1
11/19/2016 12:00:00 AM,CÚCUTA (CT),BARRIO CAMILO DAZA,URBANA,VIAS PUBLICAS,SIN EMPLEO DE ARMAS,A PIE,A PIE,33,FEMENINO,SOLTERO,COLOMBIA,EMPLEADO PARTICULAR,1
11/19/2016 12:00:00 AM,CÚCUTA (CT),BARRIO CUNDINAMARCA,URBANA,VIAS PUBLICAS,CONTUNDENTES,A PIE,A PIE,32,FEMENINO,SOLTERO,COLOMBIA,DESEMPLEADO,1
11/19/2016 12:00:00 AM,OCAÑA,BARRIO FUNDADORES,URBANA,CASAS DE HABITACION,CONTUNDENTES,A PIE,A PIE,19,FEMENINO,SOLTERO,COLOMBIA,AMA DE CASA,1
11/19/2016 12:00:00 AM,OCAÑA,URBANIZACION LOS TABACHINES,URBANA,CASAS DE HABITACION,CONTUNDENTES,A PIE,A PIE,42,FEMENINO,UNION LIBRE,COLOMBIA,EMPLEADO PARTICULAR,1
11/19/2016 12:00:00 AM,OCAÑA,BARRIO EL DORADO,URBANA,CASAS DE HABITACION,CONTUNDENTES,A PIE,A PIE,37,FEMENINO,CASADO,COLOMBIA,AMA DE CASA,1
11/19/2016 12:00:00 AM,VILLA DEL ROSARIO,BARRIO PRIMERO DE MAYO,URBANA,VIAS PUBLICAS,SIN EMPLEO DE ARMAS,A PIE,A PIE,44,FEMENINO,CASADO,COLOMBIA,EMPLEADO PARTICULAR,1
11/20/2016 12:00:00 AM,CÚCUTA (CT),NUEVA SEXTA,URBANA,LOCAL COMERCIAL,CONTUNDENTES,A PIE,A PIE,49,FEMENINO,UNION LIBRE,COLOMBIA,EMPLEADO PARTICULAR,1
11/20/2016 12:00:00 AM,CÚCUTA (CT),BARRIO BELEN,URBANA,VIAS PUBLICAS,CONTUNDENTES,A PIE,A PIE,21,FEMENINO,UNION LIBRE,COLOMBIA,AMA DE CASA,1
11/20/2016 12:00:00 AM,CÚCUTA (CT),BARRIO CAMILO DAZA,URBANA,VIAS PUBLICAS,SIN EMPLEO DE ARMAS,A PIE,A PIE,32,FEMENINO,UNION LIBRE,-,EMPLEADO PARTICULAR,1
11/20/2016 12:00:00 AM,OCAÑA,BARRIO SAN FERMIN,URBANA,VIAS PUBLICAS,CONTUNDENTES,A PIE,A PIE,66,FEMENINO,SOLTERO,COLOMBIA,AMA DE CASA,1
11/20/2016 12:00:00 AM,OCAÑA,BARRIO LA MODELO,URBANA,CASAS DE HABITACION,CONTUNDENTES,A PIE,A PIE,22,MASCULINO,SOLTERO,COLOMBIA,AMA DE CASA,1
11/20/2016 12:00:00 AM,TIBÚ,BARRIO CENTRO,URBANA,TERMINAL DE TRANSPORTES,CONTUNDENTES,A PIE,A PIE,38,FEMENINO,SOLTERO,COLOMBIA,EDUCADOR,1
11/21/2016 12:00:00 AM,CÚCUTA (CT),BARRIO CAMILO DAZA,URBANA,VIAS PUBLICAS,ARMA BLANCA / CORTOPUNZANTE,A PIE,A PIE,-,FEMENINO,SOLTERO,-,EMPLEADO PARTICULAR,1
11/21/2016 12:00:00 AM,OCAÑA,BARRIO CAMILO TORRES,URBANA,CASAS DE HABITACION,CONTUNDENTES,A PIE,A PIE,18,FEMENINO,SOLTERO,COLOMBIA,AMA DE CASA,1
11/21/2016 12:00:00 AM,TIBÚ,BARRIO DIVINO NIÑO,URBANA,CASAS DE HABITACION,SIN EMPLEO DE ARMAS,A PIE,A PIE,24,FEMENINO,SOLTERO,COLOMBIA,EMPLEADO PARTICULAR,1
11/22/2016 12:00:00 AM,CÚCUTA (CT),BARRIO CAMILO DAZA,URBANA,VIAS PUBLICAS,ARMA BLANCA / CORTOPUNZANTE,A PIE,A PIE,37,FEMENINO,SOLTERO,-,EMPLEADO PARTICULAR,1
11/22/2016 12:00:00 AM,CÚCUTA (CT),BARRIO CAMILO DAZA,URBANA,VIAS PUBLICAS,SIN EMPLEO DE ARMAS,A PIE,A PIE,48,FEMENINO,SOLTERO,COLOMBIA,EMPLEADO PARTICULAR,1
11/22/2016 12:00:00 AM,OCAÑA,BARRIO LOS ALPES,URBANA,CASAS DE HABITACION,CONTUNDENTES,A PIE,A PIE,39,FEMENINO,UNION LIBRE,COLOMBIA,EMPLEADO PARTICULAR,1
11/22/2016 12:00:00 AM,PAMPLONA,BARRIO EL OLIVO,URBANA,CASAS DE HABITACION,CONTUNDENTES,A PIE,A PIE,85,MASCULINO,VIUDO,COLOMBIA,AGRICULTOR,1
11/23/2016 12:00:00 AM,CÚCUTA (CT),BARRIO SAN GERARDO,URBANA,DENTRO DE LA VIVIENDA,CONTUNDENTES,A PIE,A PIE,24,FEMENINO,UNION LIBRE,COLOMBIA,ESTUDIANTE,1
11/23/2016 12:00:00 AM,CÚCUTA (CT),BARRIO CAMILO DAZA,URBANA,VIAS PUBLICAS,SIN EMPLEO DE ARMAS,A PIE,A PIE,53,FEMENINO,SOLTERO,COLOMBIA,EMPLEADO PARTICULAR,1
11/23/2016 12:00:00 AM,CÚCUTA (CT),BARRIO CAMILO DAZA,URBANA,VIAS PUBLICAS,SIN EMPLEO DE ARMAS,A PIE,A PIE,34,FEMENINO,UNION LIBRE,-,EMPLEADO PARTICULAR,1
11/23/2016 12:00:00 AM,CÚCUTA (CT),BARRIO CAMILO DAZA,URBANA,VIAS PUBLICAS,ESCOPOLAMINA,A PIE,A PIE,25,FEMENINO,SOLTERO,-,EMPLEADO PARTICULAR,1
11/23/2016 12:00:00 AM,CÚCUTA (CT),BARRIO CAMILO DAZA,URBANA,VIAS PUBLICAS,ARMA BLANCA / CORTOPUNZANTE,A PIE,A PIE,21,FEMENINO,SOLTERO,-,EMPLEADO PARTICULAR,1
11/23/2016 12:00:00 AM,LOS PATIOS,BARRIO BRISAS DEL LLANO,URBANA,VIAS PUBLICAS,SIN EMPLEO DE ARMAS,A PIE,A PIE,20,FEMENINO,SOLTERO,-,EMPLEADO PARTICULAR,1
11/23/2016 12:00:00 AM,TIBÚ,BARRIO VILLA NUEVA,URBANA,CASAS DE HABITACION,CONTUNDENTES,A PIE,A PIE,29,FEMENINO,UNION LIBRE,COLOMBIA,AMA DE CASA,1
11/24/2016 12:00:00 AM,CÚCUTA (CT),BARRIO CAMILO DAZA,URBANA,VIAS PUBLICAS,ARMA BLANCA / CORTOPUNZANTE,A PIE,A PIE,37,FEMENINO,SOLTERO,-,EMPLEADO PARTICULAR,1
11/24/2016 12:00:00 AM,CÚCUTA (CT),BARRIO CAMILO DAZA,URBANA,VIAS PUBLICAS,SIN EMPLEO DE ARMAS,A PIE,A PIE,39,FEMENINO,UNION LIBRE,-,EMPLEADO PARTICULAR,1
11/24/2016 12:00:00 AM,CÚCUTA (CT),BARRIO CAMILO DAZA,URBANA,VIAS PUBLICAS,SIN EMPLEO DE ARMAS,A PIE,A PIE,-,FEMENINO,SOLTERO,-,EMPLEADO PARTICULAR,1
11/24/2016 12:00:00 AM,CÚCUTA (CT),BARRIO SAN (MART),URBANA,VIAS PUBLICAS,CONTUNDENTES,A PIE,A PIE,46,FEMENINO,SOLTERO,COLOMBIA,INDEPENDIENTE,1
11/24/2016 12:00:00 AM,EL ZULIA,VEREDA EL MESTIZO,URBANA,VIAS PUBLICAS,SIN EMPLEO DE ARMAS,A PIE,A PIE,21,FEMENINO,UNION LIBRE,-,EMPLEADO PARTICULAR,1
11/24/2016 12:00:00 AM,LOS PATIOS,BARRIO BRISAS DEL LLANO,URBANA,VIAS PUBLICAS,SIN EMPLEO DE ARMAS,A PIE,A PIE,31,FEMENINO,UNION LIBRE,COLOMBIA,EMPLEADO PARTICULAR,1
11/25/2016 12:00:00 AM,CÚCUTA (CT),BARRIO CAMILO DAZA,URBANA,VIAS PUBLICAS,SIN EMPLEO DE ARMAS,A PIE,A PIE,33,FEMENINO,CASADO,COLOMBIA,EMPLEADO PARTICULAR,1
11/25/2016 12:00:00 AM,CÚCUTA (CT),BARRIO BELEN,URBANA,FRENTE A RESIDENCIAS - VIA PUBLICA,CONTUNDENTES,A PIE,A PIE,18,FEMENINO,SOLTERO,COLOMBIA,ESTUDIANTE,1
11/25/2016 12:00:00 AM,CÚCUTA (CT),BARRIO BELEN,URBANA,FRENTE A RESIDENCIAS - VIA PUBLICA,CONTUNDENTES,A PIE,A PIE,40,FEMENINO,SOLTERO,COLOMBIA,AMA DE CASA,1
11/25/2016 12:00:00 AM,LOS PATIOS,BARRIO BRISAS DEL LLANO,URBANA,VIAS PUBLICAS,SIN EMPLEO DE ARMAS,A PIE,A PIE,-,FEMENINO,SOLTERO,-,EMPLEADO PARTICULAR,1
11/25/2016 12:00:00 AM,VILLA DEL ROSARIO,VILLA ANTIGUA,URBANA,VIAS PUBLICAS,CONTUNDENTES,A PIE,A PIE,19,FEMENINO,UNION LIBRE,VENEZUELA,INDEPENDIENTE,1
